ID;D1;D2;panelistSex;D3;D3R;D4;D4_2_value;D5_1;D5_2;D6;D7_CCAA;D7_HABITAT;D7_POBLACION;D7_CP;D8;D8_EDUCACION;SPLIT;SPLIT_DECISION_1;SPLIT_DECISION_2;SPLIT_DECISION_3;SPLIT_DECISION_4;SPLIT_DECISION_5;P1_1_1;P1_1_2;P1_1_3;P1_1_4;P1_1_5;P1_1_6;P1_1_7;P1_1_8;P1_1_9;P1_1_10;P1_1_11;P1_1_12;P1_1_13;P1_1_14;P1_1_98;P1_2_1;P1_2_2;P1_2_3;P1_2_4;P1_2_5;P1_2_6;P1_2_7;P1_2_8;P1_2_9;P1_2_10;P1_2_11;P1_2_12;P1_2_13;P1_2_14;P1_2_15;P1_2_98;P1_3_1;P1_3_2;P1_3_3;P1_3_4;P1_3_5;P1_3_6;P1_3_7;P1_3_8;P1_3_9;P1_3_10;P1_3_11;P1_3_12;P1_3_13;P1_3_98;P1_4;P1_5;P1_6_1;P1_6_2;P1_6_3;P1_6_4;P1_6_5;P1_6_6;P1_6_7;P1_6_8;P1_6_9;P1_6_10;P1_6_11;P1_7_1;P1_7_2;P1_7_3;P1_7_4;P1_7_5;P1_7_6;P1_7_7;P1_7_8;P1_7_9;P1_7_10;P1_7_98;P1_8_1;P1_8_2;P1_8_3;P1_8_4;P1_8_5;P1_9_1;P1_9_2;P1_9_3;P1_9_4;P1_9_5;P2_1_1;P2_1_2;P2_1_3;P2_1_4;P2_1_5;P2_1_6;P2_1_7;P2_1_98;P2_1_98_value;P2_1_97;P2_2_1;P2_2_2;P2_2_3;P2_2_4;P2_2_98;P2_2_98_value;P2_2_97;P2_3_1;P2_3_2;P2_3_3;P2_3_4;P2_3_5;P2_3_6;P2_3_98;P2_3_98_value;P3_1_1;P3_1_2;P3_1_3;P3_1_4;P3_2;P3_2_1_value;P3_2_2_value;P3_2_3_value;P3_3;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_1_9;P4_1_10;P4_1_11;P4_1_12;P4_2;P4_3;P4_4_1;P4_4_2;P4_4_3;P4_4_4;P4_4_5;P4_4_6;P4_4_7;P4_4_8;P4_4_9;P4_4_10;P5_1;P5_2;P5_3;P5_4;P5_5;P5_5_98;P5_6;P5_6_98;P5_7_1;P5_7_2;P5_7_3;P5_7_4;P5_7_5;P5_7_6;P5_7_7;P5_7_8;P5_7_9;P5_7_10;P5_7_11;P5_7_12;P5_7_13;P5_7_14;P5_7_15;P5_7_16;P5_7_17;P5_7_18;P5_7_19;P5_7_20;P5_7_21;P5_7_22;P5_7_23;P5_7_24;P5_7_25;P5_7_26;P5_8_1;P5_8_2;P5_8_3;P5_8_4;P5_8_5;P5_8_6;P5_8_7;P6_1_1;P6_1_2;P6_2;P6_2_98;P6_3;P6_4;P6_5;P6_6;P6_7;P6_8;P6_9;P6_10;P6_10_98;P6_11;P6_11_1_value;Ponderación;Ponderacion_ajustada
2747;1;1;1;53;4;1;NA;NA;NA;1;1;1;140180;14620;5;1;9;4;2;4;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;NA;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;9;1;3;3;2;1;4;5;1;3;3;3;1;1;1;0;1;1;0;0;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;0;0;0;NA;2;3;5;2;0;NA;NA;NA;5;99;99;99;99;99;99;99;99;99;99;99;99;8;1;3;3;3;3;3;3;3;3;3;3;1;99;3;10;99;NA;99;NA;60;59;59;999;999;999;61;999;999;88;999;999;999;999;999;999;63;20;100;0;999;60;60;999;59;59;5;5;5;5;5;99;99;99;99;8;NA;NA;NA;NA;NA;99;2;3;2;NA;1;1;1.30E+16;1.30E+16
2748;1;2;2;47;4;1;NA;NA;NA;9;9;5;251207;25005;7;2;9;2;4;2;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;NA;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;10;4;2;1;1;3;3;1;3;3;4;1;1;0;0;0;0;0;0;0;0;1;NA;This Is Us;Merlín;Vis a Vis;Pulseras Rojas;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;4;2;2;0;NA;NA;NA;1;4;4;3;4;5;3;2;2;4;4;1;1;8;1;5;3;4;2;3;4;3;4;5;3;2;3;3;5;98;NA;98;NA;44;55;20;79;10;100;100;100;98;78;41;45;10;31;0;70;50;51;49;59;49;30;51;92;100;80;2;4;4;5;4;3;4;6;6;1;NA;4;5;35;0;2;2;2;4;NA;1;2;9.28E+15;9.28E+15
2749;1;2;2;40;3;1;NA;NA;NA;10;10;6;462508;46020;11;3;12;1;1;4;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;NA;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;NA;0;1;0;0;0;1;0;0;0;0;1;1;0;NA;4;99;5;5;2;5;4;5;1;5;1;5;1;1;0;0;1;1;1;0;1;0;0;NA;Como Conocí A Vuestra Madre;Aquí No Hay Quien Viva;The Tourist;From;Shōgun;Diablo;Metal Gear Solid;Micro Machines;NA;NA;1;1;0;1;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;5;4;4;4;0;NA;NA;NA;1;5;5;5;5;5;4;3;1;5;5;1;1;3;2;2;4;5;5;1;5;3;2;5;5;5;3;3;1;95;NA;98;PACMA (Partido Animalista Con el Medio Ambiente);100;100;100;1;100;69;100;100;100;31;0;0;0;0;0;30;0;100;0;100;100;0;100;0;41;49;5;5;5;4;5;5;5;5;6;1;NA;1;5;35;0;3;5;NA;1;NA;0;NA;7.58E+15;7.58E+15
2750;1;2;2;51;4;1;NA;NA;NA;13;13;5;280072;28922;11;3;7;2;2;3;2;2;1;0;1;1;1;1;1;1;1;1;1;1;1;1;NA;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;NA;0;0;0;0;0;1;0;0;1;0;1;0;0;NA;8;1;3;3;3;3;5;5;1;3;4;4;1;1;1;1;1;1;1;0;1;0;1;NA;Escándalo, Relato de una Obsesión;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;3;4;3;3;0;NA;NA;NA;1;4;4;3;3;3;3;3;3;3;5;3;3;4;5;3;1;3;3;3;3;1;4;3;2;5;5;3;5;99;NA;99;NA;88;59;54;89;98;53;54;52;53;55;0;55;27;10;1;58;17;89;98;96;78;6;54;88;52;71;5;5;5;5;5;5;5;4;4;1;NA;4;5;40;21;99;2;2;2;NA;0;NA;8.44E+15;8.44E+15
2751;1;1;1;61;5;1;NA;NA;NA;1;1;1;230853;23510;11;3;7;1;1;4;1;1;0;0;1;1;0;0;1;0;0;1;1;1;1;1;NA;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;NA;1;0;0;1;0;1;0;0;1;0;1;0;1;NA;4;1;2;4;2;1;4;3;3;2;1;4;3;1;1;99;1;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;0;0;NA;0;0;0;1;0;0;NA;0;0;0;0;0;1;0;0;NA;3;3;3;2;0;NA;NA;NA;5;3;2;3;3;3;2;3;4;3;3;1;1;7;3;4;4;5;4;2;5;3;3;4;4;9;3;3;3;4;NA;NA;NA;47;49;21;11;26;11;50;49;49;49;2;6;92;6;12;7;3;67;48;8;4;18;42;69;47;17;4;5;5;4;4;5;5;4;3;1;NA;2;5;37.5;8;99;4;NA;2;NA;1;3;9.91E+15;9.91E+15
2752;1;1;1;76;7;1;NA;NA;NA;8;8;1;130527;13420;6;2;12;1;1;4;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;NA;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;NA;0;1;0;0;0;1;0;0;0;0;0;0;0;NA;5;1;3;4;1;2;4;4;1;1;3;3;3;1;1;0;0;1;1;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;3;5;5;1;0;NA;NA;NA;5;5;5;1;1;5;5;5;5;5;5;1;3;1;9;5;5;5;1;3;1;3;3;5;3;5;5;3;10;2;NA;NA;NA;81;33;74;75;7;33;31;41;100;86;75;9;7;6;6;17;20;75;81;20;21;30;100;100;81;76;5;4;4;4;4;3;4;2;2;9;NA;NA;NA;NA;NA;1;2;2;2;NA;1;4;9.43E+15;1.23E+16
2753;1;2;2;37;3;1;NA;NA;NA;1;17;1;260086;26559;11;3;9;1;3;4;2;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;Relaciones sociales;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;Andar;1;3;2;4;3;5;5;4;1;3;2;3;1;1;0;0;0;0;0;0;0;0;0;NA;Sobrenatural;The Walking Dead;Los 100;True Detective;FUBAR;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;1;3;3;4;0;NA;NA;NA;1;5;5;2;2;4;4;4;2;4;4;1;1;5;5;4;1;3;2;5;3;2;3;5;1;6;7;3;7;3;NA;NA;NA;6;0;18;50;34;50;49;49;50;13;36;50;15;51;0;29;30;52;40;45;50;29;79;50;83;39;5;5;5;4;5;3;5;6;4;1;NA;2;5;38.5;29;5;2;4;2;NA;1;2;6.57E+15;6.57E+15
2754;1;2;2;40;3;1;NA;NA;NA;6;6;3;390204;39700;11;3;1;1;2;4;2;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;NA;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;NA;0;0;0;0;0;1;0;0;0;1;1;0;0;NA;2;5;3;3;4;1;4;4;1;2;1;2;1;1;1;1;1;0;1;1;1;0;1;NA;Bones;Chicago;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;1;0;0;0;0;0;NA;1;2;2;2;1;Tinder;Hinge;NA;1;4;3;3;3;5;3;3;3;5;4;1;1;3;4;4;5;3;2;1;2;1;2;5;5;6;2;3;8;4;NA;NA;NA;47;48;53;61;42;51;73;59;82;33;71;0;87;0;24;70;17;61;36;40;75;33;80;82;66;79;2;1;1;4;5;4;3;8;8;1;NA;1;5;45;1;2;2;2;1;NA;0;NA;9.54E+15;9.54E+15
2755;1;2;2;24;1;1;NA;NA;NA;9;9;4;81249;8100;7;2;10;2;3;4;2;2;0;1;1;1;1;1;0;1;1;1;0;1;0;0;NA;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;NA;0;0;0;0;0;1;0;0;0;0;1;0;0;NA;3;8;3;2;4;1;3;2;4;3;2;4;1;1;1;0;0;0;0;1;0;0;0;NA;H2O: Sirenas del Mar;NA;NA;NA;NA;NA;Candy Crush;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;2;3;5;1;Tinder;NA;NA;1;5;5;4;4;4;5;3;3;4;3;1;1;5;3;3;99;4;2;2;4;2;2;5;5;5;3;3;6;4;NA;NA;NA;71;68;68;26;57;69;87;89;72;62;28;28;72;0;59;27;17;69;58;70;91;4;74;66;67;57;1;1;5;4;3;5;5;5;11;7;NA;NA;NA;NA;NA;2;5;NA;1;NA;0;NA;1.07E+16;1.07E+16
2756;1;2;2;64;5;2;Colombia;22;11;NA;2;6;502973;50005;11;3;9;2;2;3;2;3;0;0;0;1;1;1;1;1;1;1;0;0;0;1;NA;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;NA;99;0;0;0;0;0;99;0;0;0;0;0;0;NA;1;99;4;3;3;1;4;3;1;4;1;4;1;1;1;0;0;1;0;0;0;1;1;NA;Outlander;FBI;Ley y Orden;The Rookie;The Good Doctor;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;2;4;4;0;NA;NA;NA;1;4;4;1;1;4;3;1;2;3;4;1;1;8;8;4;5;3;4;1;5;2;3;4;5;1;1;3;5;97;NA;99;NA;81;50;53;77;51;50;51;64;83;51;80;23;14;14;29;51;21;100;52;52;21;27;99;100;84;54;4;3;4;4;1;2;1;11;4;9;NA;NA;NA;NA;NA;99;2;2;2;NA;1;1;688415;688415
2757;1;1;1;51;4;1;NA;NA;NA;13;13;6;280796;28045;7;2;9;1;2;4;2;1;0;1;0;1;1;0;0;1;1;1;1;1;0;1;NA;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;NA;1;0;0;0;0;0;0;0;0;1;0;1;0;NA;2;1;3;2;4;1;5;2;1;4;3;4;1;1;0;1;0;1;0;0;0;0;0;NA;Las Chicas de Oro;Roseanne;NA;NA;NA;Mario;NA;NA;NA;NA;0;0;1;0;0;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;4;5;5;5;1;Grindr;Tinder;Wapo;2;3;4;1;1;4;3;3;3;3;4;1;1;7;6;4;4;4;2;1;4;3;3;5;5;4;6;4;7;4;NA;NA;NA;30;25;9;17;30;5;100;100;23;0;78;28;65;7;0;28;8;34;61;2;17;1;68;100;69;51;1;1;1;4;5;4;5;9;4;1;NA;3;5;38;39;7;6;NA;2;NA;0;NA;7845201;7845201
2758;1;1;1;78;7;1;NA;NA;NA;9;9;1;80312;8280;5;1;5;1;1;1;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;1;Tareas domésticas;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;Andar;1;5;5;1;2;1;4;3;3;3;2;4;3;1;1;0;1;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;5;99;3;1;0;NA;NA;NA;5;5;4;1;1;4;4;5;5;5;5;3;1;5;10;5;3;5;1;5;5;1;4;2;1;8;5;3;10;3;NA;NA;NA;67;31;88;69;34;66;73;19;71;82;9;24;9;57;8;5;3;28;7;4;22;29;100;97;100;58;5;5;5;5;99;5;5;3;3;9;NA;NA;NA;NA;NA;2;2;3;2;NA;1;4;1.56E+16;2.03E+16
2759;1;2;2;29;2;1;NA;NA;NA;10;10;1;461228;46512;11;3;11;1;1;2;2;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;NA;0;0;0;0;0;1;0;0;0;0;1;0;1;NA;4;8;4;4;3;3;4;4;1;4;4;4;4;1;1;0;0;1;0;0;0;0;0;NA;The Walking Dead;Friends;House;Juego de Tronos;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;2;2;2;2;0;NA;NA;NA;1;5;5;2;2;1;1;1;1;5;5;1;1;5;1;3;3;5;2;2;5;3;2;5;5;5;5;4;5;95;NA;2;NA;100;100;100;100;100;100;41;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;5;5;5;5;5;5;5;7;6;1;NA;2;5;27;100;2;2;3;1;NA;0;NA;7.73E+15;7.73E+15
2760;1;1;1;32;2;1;NA;NA;NA;1;13;3;280455;28770;11;3;1;4;3;3;2;1;0;1;0;1;0;0;0;1;1;1;1;1;0;0;NA;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;NA;0;1;0;0;0;0;0;0;0;0;1;0;0;NA;9;1;3;3;4;1;4;3;3;3;2;4;1;1;0;0;0;0;1;0;1;0;1;NA;La Casa del Dragón;NA;NA;NA;NA;FIFA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;4;4;3;1;Badoo;NA;NA;5;3;3;3;3;3;3;4;4;4;4;3;3;3;2;4;3;3;3;2;2;2;4;4;3;2;8;3;5;97;NA;3;NA;26;30;71;98;57;40;46;36;58;60;23;33;42;65;36;66;33;43;96;32;55;67;77;90;79;35;4;4;4;4;4;4;4;8;8;1;NA;3;5;35;6;3;2;2;1;NA;0;NA;8.43E+15;8.43E+15
2761;1;1;1;66;6;1;NA;NA;NA;9;9;1;431331;43520;7;2;1;3;3;2;2;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;NA;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;NA;0;0;0;0;0;1;0;0;1;0;0;0;0;NA;10;10;2;3;3;3;5;5;3;2;1;5;2;1;1;0;1;1;1;0;1;1;0;NA;Shōgun;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;4;4;4;5;0;NA;NA;NA;5;5;5;4;3;4;4;1;1;3;5;1;1;1;1;1;4;5;5;1;5;2;2;5;5;10;1;4;1;2;NA;NA;NA;81;78;81;78;79;80;82;71;100;79;100;26;82;26;81;3;4;100;2;94;100;0;100;100;82;80;5;5;1;5;5;5;5;4;2;9;NA;NA;NA;NA;NA;3;5;NA;2;NA;1;2;9.94E+15;9.94E+15
2762;1;2;2;36;3;1;NA;NA;NA;17;17;5;260892;26007;11;3;10;1;2;4;2;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;NA;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;99;4;2;2;3;4;4;2;4;3;4;1;1;0;0;1;1;1;0;0;0;0;NA;Breaking Bad;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;0;1;0;0;NA;0;0;0;0;0;1;0;0;NA;4;4;3;4;0;NA;NA;NA;1;3;3;4;3;2;3;1;1;2;4;1;1;1;1;3;4;3;4;2;5;1;1;5;5;1;3;99;1;4;NA;NA;NA;51;52;52;0;52;52;50;51;54;52;51;0;51;0;52;51;51;51;0;49;51;53;56;53;51;55;5;5;5;5;5;5;5;6;4;1;NA;4;5;40;0;4;4;NA;2;NA;0;NA;6.14E+15;6.14E+15
2763;1;1;1;57;5;1;NA;NA;NA;3;3;5;330241;33211;9;3;6;4;4;2;2;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;NA;1;0;0;1;0;0;0;0;0;0;0;0;0;NA;7;99;2;2;3;1;4;2;2;2;3;4;1;0;1;0;0;0;0;0;1;0;0;NA;Hermanos de Sangre;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;0;0;1;0;0;NA;4;3;4;4;0;NA;NA;NA;5;4;2;3;1;2;5;2;2;4;4;1;1;6;6;5;2;3;2;4;4;3;3;4;2;3;5;3;7;1;NA;NA;NA;32;75;61;52;14;34;52;64;63;36;41;53;14;40;15;53;31;33;26;25;52;34;60;75;52;73;5;5;5;5;5;5;5;5;5;9;NA;NA;NA;NA;NA;5;2;2;2;NA;1;2;8.37E+15;8.37E+15
2764;1;2;2;40;3;2;Rusia;11;1;NA;16;5;480209;48012;11;3;4;1;1;3;2;2;0;0;1;1;0;1;1;1;1;0;1;1;1;1;NA;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;NA;0;0;0;0;0;1;0;0;1;0;0;0;0;NA;1;5;4;4;1;4;2;3;2;4;3;4;1;1;0;0;0;0;0;0;0;0;0;NA;Black Mirror;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;1;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;3;3;4;4;0;NA;NA;NA;1;2;3;1;1;4;4;2;1;3;3;2;1;6;5;3;1;2;3;3;4;4;2;3;2;1;3;99;7;97;NA;4;NA;75;42;65;58;35;55;91;37;57;13;46;33;66;27;26;95;37;71;28;28;61;31;80;31;76;69;4;2;5;4;5;4;4;11;11;98;Ama de casa;NA;NA;NA;NA;3;6;NA;2;NA;1;2;8.34E+15;8.34E+15
2765;1;2;2;30;2;1;NA;NA;NA;7;7;4;341202;34002;11;3;2;1;1;2;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;0;NA;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;NA;1;0;0;1;1;1;0;0;1;0;1;0;0;NA;10;1;2;4;4;1;4;4;1;4;4;2;1;1;1;1;0;0;1;0;1;0;1;NA;House;NA;NA;NA;NA;FIFA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;5;4;2;0;NA;NA;NA;1;4;4;1;1;3;3;4;2;4;5;1;1;7;4;4;1;2;1;2;4;1;1;4;4;7;5;3;8;99;NA;99;NA;50;57;40;98;6;54;14;50;100;5;51;54;6;9;50;51;13;43;95;6;76;9;98;97;94;44;4;4;4;4;4;4;4;9;9;1;NA;1;6;60;4;2;99;NA;2;NA;1;4;8.05E+15;8.05E+15
2766;1;2;2;42;3;1;NA;NA;NA;1;1;5;410384;41700;11;3;8;2;2;4;2;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;5;2;3;3;4;4;4;2;4;4;1;1;1;0;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;4;3;5;0;NA;NA;NA;1;5;5;3;2;4;4;4;4;4;5;1;4;4;6;3;3;4;2;2;4;4;3;5;4;5;3;3;6;2;NA;NA;NA;76;73;76;59;76;75;63;77;76;48;76;42;40;31;32;63;17;66;39;43;66;18;76;90;77;68;1;5;5;4;5;5;4;4;4;1;NA;4;5;35;3;4;2;1;2;NA;1;1;9621612;9621612
2767;1;2;2;57;5;1;NA;NA;NA;10;10;4;30092;3804;8;2;2;1;1;4;4;4;0;0;1;1;0;0;0;1;0;1;1;0;0;0;NA;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;5;10;3;2;2;2;3;4;1;3;4;4;2;1;1;0;0;0;1;0;0;0;0;NA;Cuéntame;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;5;5;2;0;NA;NA;NA;1;5;3;3;2;4;3;4;3;5;4;1;2;3;4;4;3;3;2;3;4;3;2;5;4;5;2;3;6;2;NA;NA;NA;46;61;34;26;24;54;74;69;72;30;64;43;54;25;30;61;27;46;25;80;51;26;68;73;76;84;4;5;5;4;5;4;5;3;4;1;NA;4;5;40;1;4;2;1;2;NA;1;3;8.75E+15;8.75E+15
2768;1;1;1;28;2;1;NA;NA;NA;7;7;4;341202;34004;9;3;10;1;1;4;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;NA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;NA;1;0;0;1;0;0;0;0;0;0;1;0;0;NA;4;1;4;2;3;4;2;4;1;3;2;2;1;1;1;0;0;1;1;0;1;1;0;NA;Peaky Blinders;Clarkson’s Farm;Snowpiercer;El Método Kominsky;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;2;5;5;4;0;NA;NA;NA;5;4;4;2;3;4;3;1;1;4;4;1;2;2;2;2;3;4;4;1;5;4;1;4;4;7;3;3;5;4;NA;NA;NA;75;72;60;62;60;60;75;73;54;45;72;23;100;2;40;55;0;66;50;42;70;9;70;62;81;90;2;3;3;2;4;4;3;4;4;1;NA;3;5;37.5;0;6;6;NA;1;NA;0;NA;8.05E+15;8.05E+15
2769;1;1;1;20;1;1;NA;NA;NA;12;12;3;360451;36320;7;2;5;4;3;2;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;1;1;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;1;2;1;1;4;1;1;1;2;5;1;1;1;0;1;0;0;0;0;0;0;NA;One Piece;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;3;1;3;3;0;NA;NA;NA;5;4;4;3;2;3;4;1;1;3;5;3;1;3;1;2;3;3;3;3;5;5;3;5;2;2;5;3;5;96;NA;2;NA;38;51;41;69;40;58;70;100;100;41;63;60;41;26;41;85;24;60;63;75;68;1;81;85;80;91;2;5;5;4;5;4;5;6;7;1;NA;NA;0;NA;NA;3;5;NA;1;NA;0;NA;7.75E+15;7.75E+15
2770;1;2;2;24;1;1;NA;NA;NA;9;9;1;171899;17165;11;3;6;1;2;4;2;1;1;1;1;1;0;0;0;1;0;1;0;99;0;0;NA;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;NA;1;99;3;4;1;3;5;5;2;4;3;4;1;1;1;0;1;1;1;0;1;0;0;NA;NA;NA;NA;NA;NA;The Legend of Zelda;NA;NA;NA;NA;0;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;0;NA;NA;NA;99;4;4;2;1;4;99;2;2;2;2;2;1;5;4;3;3;3;3;3;4;3;3;4;2;3;4;3;5;97;NA;99;NA;56;63;63;51;62;33;52;62;58;52;53;43;64;27;52;61;45;69;50;51;65;32;76;75;69;57;5;5;5;5;5;5;5;6;6;99;NA;NA;NA;NA;NA;99;99;NA;1;NA;0;NA;1.04E+16;1.04E+16
2771;1;1;1;51;4;1;NA;NA;NA;12;12;3;360600;36600;8;2;12;1;2;4;2;1;0;1;1;1;0;0;0;0;0;1;1;1;0;1;NA;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;NA;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;6;6;4;3;1;1;4;1;1;2;1;4;1;0;1;0;1;1;0;0;1;0;1;NA;NA;NA;NA;NA;NA;Call of Duty;NA;NA;NA;NA;0;1;1;1;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;4;4;2;0;NA;NA;NA;5;4;5;5;4;4;4;4;4;5;4;1;4;4;2;4;1;5;3;2;4;1;4;5;5;5;3;3;8;99;NA;9;NA;79;79;77;81;23;77;88;79;80;79;80;80;78;40;49;49;47;77;80;80;79;80;77;100;79;79;2;2;2;2;2;2;2;3;3;1;NA;3;5;40;2;99;4;NA;2;NA;0;NA;7.35E+15;7.35E+15
